time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/13:58:48.866174,3044,1594875528,865829706,,,0,1594875520,872.9556885,-397.6270752,-82.80432129,81.64711761,-0.104912013,-0.0972462967,0.992448449,0,0,-83.35079956,0.84171474,1594875528.86583
2020/07/16/13:58:48.966326,3045,1594875528,965823173,,,0,1594875520,874.7354736,-399.8388672,-82.93716431,80.81340027,-0.194539815,-0.0158967339,1.086582422,0,0,-91.36139679,0.84226203,1594875528.96582
2020/07/16/13:58:49.066325,3046,1594875529,65825939,,,0,1594875520,875.9904785,-401.5758057,-83.03340912,80.14211273,-0.147735,0.0336451456,1.098991394,0,0,-95.92440033,0.842658639,1594875529.06583
2020/07/16/13:58:49.166098,3047,1594875529,165787458,,,0,1594875520,876.8362427,-402.8496704,-83.09879303,79.64060974,-0.121727049,-0.00719223171,1.046611547,0,0,-99.37199402,0.842942297,1594875529.16579
2020/07/16/13:58:49.266233,3048,1594875529,265778779,,,0,1594875520,878.3824463,-405.4527283,-83.22033691,78.56235504,-0.146225631,-0.0200017244,1.019561887,0,0,-101.5013962,0.843508899,1594875529.26578
2020/07/16/13:58:49.366237,3049,1594875529,365775346,,,0,1594875520,878.8741455,-406.3734741,-83.25975037,78.19107056,-0.188335657,0.0549513996,1.152060032,0,0,-102.1097946,0.843696415,1594875529.36578
2020/07/16/13:58:49.466013,3050,1594875529,465718507,,,0,1594875520,880.3250732,-409.4701843,-83.37564087,76.86932373,-0.177758947,0.0151270647,1.056417704,0,0,-101.9069977,0.844324708,1594875529.46572
2020/07/16/13:58:49.566226,3051,1594875529,565810918,,,0,1594875520,880.6867676,-410.3572998,-83.40479279,76.53573608,-0.138771191,-0.0409008823,1.089145184,0,0,-102.2111969,0.844492018,1594875529.56581
2020/07/16/13:58:49.666133,3052,1594875529,665798187,,,0,1594875520,881.7575073,-413.398468,-83.50035858,75.36965179,-0.134786248,-0.0478929318,0.966018736,0,0,-101.805603,0.845075846,1594875529.66580
2020/07/16/13:58:49.766110,3053,1594875529,765782356,,,0,1594875520,882.2126465,-414.9588318,-83.55176544,74.79347229,-0.152244508,-0.014554685,1.091929078,0,0,-101.805603,0.845390618,1594875529.76578
2020/07/16/13:58:49.866106,3054,1594875529,865774631,,,0,1594875520,882.6860352,-416.8842468,-83.61510468,74.05239868,-0.176357195,-0.00806521066,1.134077549,0,0,-100.7915955,0.845748723,1594875529.86577
2020/07/16/13:58:49.966113,3055,1594875529,965791463,,,0,1594875520,883.0704956,-418.870636,-83.67537689,73.26835632,-0.174948484,-0.0422318019,1.030724168,0,0,-100.0817947,0.846129417,1594875529.96579
2020/07/16/13:58:50.066130,3056,1594875530,65787315,,,0,1594875520,883.3447266,-420.7937622,-83.7297821,72.59285736,-0.0976045877,-0.0310229845,0.77723974,0,0,-99.8789978,0.846482754,1594875530.06579
2020/07/16/13:58:50.166275,3057,1594875530,165851831,,,0,1594875520,883.5807495,-423.3078003,-83.8021698,71.81153107,-0.133768514,-0.089545399,0.760752141,0,0,-101.6027985,0.846952438,1594875530.16585
2020/07/16/13:58:50.266124,3058,1594875530,265788555,,,0,1594875520,883.631897,-424.14151,-83.8266983,71.48633575,-0.257812202,0.127741396,0.894004047,0,0,-100.8929977,0.847104192,1594875530.26579
2020/07/16/13:58:50.366138,3059,1594875530,365797996,,,0,1594875520,883.7078247,-427.0359192,-83.89056396,70.41252899,-0.232259229,0.570649147,1.017786384,0,0,-98.45939636,0.847636521,1594875530.36580
2020/07/16/13:58:50.466128,3060,1594875530,465785264,,,0,1594875520,883.6831665,-428.6719666,-83.90444183,69.9923172,-0.0633803159,-0.575580657,0.447788596,0,0,-99.67619324,0.84794116,1594875530.46579
2020/07/16/13:58:50.566129,3061,1594875530,565789699,,,0,1594875520,883.600708,-430.7009277,-83.9377594,69.29924011,-0.248560429,-0.484268218,0.491658717,0,0,-100.4874039,0.84831214,1594875530.56579
2020/07/16/13:58:50.666137,3062,1594875530,665792703,,,0,1594875520,883.4684448,-432.6967163,-84.00431061,67.84328461,-0.460693061,0.0413072407,0.987167716,0,0,-96.02580261,0.84867537,1594875530.66579
2020/07/16/13:58:50.766097,3063,1594875530,765790939,,,0,1594875520,883.2897949,-434.4168396,-84.06801605,66.29424286,-0.480574012,-0.146346956,0.773209631,0,0,-96.63419342,0.848995686,1594875530.76579
2020/07/16/13:58:50.866098,3064,1594875530,865763664,,,0,1594875520,883.0480347,-436.1388855,-84.13748169,64.36962128,-0.648697436,-0.171403751,0.784321904,0,0,-97.03979492,0.849309325,1594875530.86576
2020/07/16/13:58:50.966079,3065,1594875530,965770959,,,0,1594875520,882.6424561,-438.2944031,-84.23618317,61.31578064,-0.675612152,0.0689794347,0.924545765,0,0,-96.43140411,0.849722683,1594875530.96577
2020/07/16/13:58:51.066084,3066,1594875531,65766334,,,0,1594875520,882.4827271,-438.9833374,-84.26422882,60.2232399,-0.759474337,0.492365301,1.025893927,0,0,-96.53279114,0.849847198,1594875531.06577
2020/07/16/13:58:51.166085,3067,1594875531,165773630,,,0,1594875520,881.8270264,-441.2733154,-84.31429291,56.8539772,-0.549477935,0.190930784,1.000319481,0,0,-94.20059967,0.850291133,1594875531.16577
2020/07/16/13:58:51.266071,3068,1594875531,265774965,,,0,1594875520,881.2754517,-442.8025818,-84.32315063,54.8572731,-0.51006639,0.0570741072,0.733441293,0,0,-88.21799469,0.850594282,1594875531.26578
2020/07/16/13:58:51.366138,3069,1594875531,365697622,,,0,1594875520,880.848877,-443.846283,-84.32333374,53.55850601,-0.492622823,-0.131866902,0.605829954,0,0,-86.08860016,0.850810111,1594875531.36570
2020/07/16/13:58:51.466160,3070,1594875531,465802907,,,0,1594875520,880.2751465,-445.1286011,-84.33358765,51.96353912,-0.466765374,-0.273569047,0.516571164,0,0,-82.23539734,0.851074696,1594875531.46580
2020/07/16/13:58:51.566112,3071,1594875531,565796613,,,0,1594875520,879.3505859,-446.979248,-84.38578033,49.55191422,-0.449070007,-0.028247891,0.543772936,0,0,-67.43099976,0.851464689,1594875531.56580
2020/07/16/13:58:51.666079,3072,1594875531,665765285,,,0,1594875520,878.9975586,-447.6241455,-84.40818024,48.66754532,-0.490824342,0.0657499731,0.531009078,0,0,-63.47640228,0.851605117,1594875531.66577
2020/07/16/13:58:51.766073,3073,1594875531,765762567,,,0,1594875520,878.4343262,-448.5897827,-84.43610382,47.32327652,-0.503786385,0.164597183,0.522987366,0.0215000212,0,-57.29100037,0.85181886,1594875531.76576
2020/07/16/13:58:51.866096,3074,1594875531,865772724,,,0,1594875520,877.6223145,-449.8633728,-84.45363617,45.81983566,-0.341395348,0.116614491,0.454954147,0.245849997,0,-49.17899704,0.85210216,1594875531.86577
2020/07/16/13:58:51.966208,3075,1594875531,965808153,,,0,1594875520,877.0869141,-450.6421509,-84.45507813,45.0247612,-0.29030785,0.0404050276,0.395769447,0.443350017,0,-45.12299728,0.852275908,1594875531.96581
2020/07/16/13:58:52.066096,3076,1594875532,65799951,,,0,1594875520,875.9715576,-452.158783,-84.45915985,43.70570755,-0.210073516,-0.195316657,0.219373479,0.594850004,0,-36.60540009,0.852636814,1594875532.06580
2020/07/16/13:58:52.166067,3077,1594875532,165771007,,,0,1594875520,875.6403809,-452.5900574,-84.46681213,43.35860062,-0.229904756,-0.21214588,0.192862362,0.589749992,0,-34.27319717,0.85273838,1594875532.16577
2020/07/16/13:58:52.266062,3078,1594875532,265773296,,,0,1594875520,874.6019287,-453.9038391,-84.51308441,42.25748444,-0.280464053,0.0300087091,0.180464774,0.575299978,0,-25.04579926,0.853064358,1594875532.26577
2020/07/16/13:58:52.366061,3079,1594875532,365772962,,,0,1594875520,873.8743286,-454.7937012,-84.54843903,41.5038147,-0.174767256,0.233443215,0.0624769889,0.574800014,0,-15.9197998,0.853279054,1594875532.36577
2020/07/16/13:58:52.466064,3080,1594875532,465775966,,,0,1594875520,872.9772949,-455.8768921,-84.57527924,40.90671539,-0.127465203,0.200111389,0.094069466,0.630800009,0,-9.328800201,0.853551209,1594875532.46578
2020/07/16/13:58:52.565913,3081,1594875532,565788507,,,0,1594875520,872.7376099,-456.1642456,-84.57858276,40.78852081,-0.0766902044,0.126855552,0.0437213071,0.654500008,0,-7.807799816,0.853621423,1594875532.56579
2020/07/16/13:58:52.665907,3082,1594875532,665789365,,,0,1594875520,871.7809448,-457.309021,-84.5752182,40.6795845,-0.0200879071,-0.0417139903,0.0490179807,0.704349995,0,-6.185400009,0.853914082,1594875532.66579
2020/07/16/13:58:52.766054,3083,1594875532,765758275,,,0,1594875520,870.9511719,-458.2958374,-84.57313538,40.766819,0.0642246231,-0.130767062,0.0449517928,0.735599995,0,-3.75180006,0.854167998,1594875532.76576
2020/07/16/13:58:52.866086,3084,1594875532,865797519,,,0,1594875520,870.3139038,-459.0491943,-84.58049011,40.91230011,0.129801065,-0.148489833,0.0403873473,0.757849991,0,-0.608399987,0.854354978,1594875532.86580
2020/07/16/13:58:52.966081,3085,1594875532,965793609,,,0,1594875520,869.6500854,-459.832428,-84.59600067,41.20663452,0.0874053612,-0.0717308372,0.0222202428,0.783999979,0,1.977299929,0.854559243,1594875532.96579
2020/07/16/13:58:53.066096,3086,1594875533,65790891,,,0,1594875520,868.6442261,-461.0199585,-84.62413025,41.81697083,0.133585423,0.364052713,0.0985571444,0.824299991,0,2.687099934,0.854868948,1594875533.06579
2020/07/16/13:58:53.165931,3087,1594875533,165806531,,,0,1594875520,868.052002,-461.7152405,-84.63196564,42.44122314,0.190643951,-0.0206641331,-0.0469726995,0.850700021,0,3.447599888,0.85505116,1594875533.16581
2020/07/16/13:58:53.266075,3088,1594875533,265782594,,,0,1594875520,867.006897,-462.9477234,-84.65155792,43.71509552,0.297088712,0.0975352526,0.0967142507,0.946500003,0,-0.709799945,0.855373025,1594875533.26578
2020/07/16/13:58:53.366097,3089,1594875533,365788936,,,0,1594875520,866.651123,-463.3667297,-84.65861511,44.20979309,0.491944134,-0.228645891,0.0534772277,0.98119998,0,-2.940599918,0.855480969,1594875533.36579
2020/07/16/13:58:53.466085,3090,1594875533,465786457,,,0,1594875520,865.5810547,-464.6228333,-84.69256592,45.55072403,0.159781545,-0.0255454872,-0.014776364,0.342050016,0,1.571699977,0.855811119,1594875533.46579
2020/07/16/13:58:53.566076,3091,1594875533,565785884,,,0,1594875520,864.7431641,-465.6071167,-84.72259521,45.6091156,-0.0248334147,0.0347514711,0.00834742561,0,0,2.33220005,0.856069863,1594875533.56579
2020/07/16/13:58:53.666083,3092,1594875533,665784835,,,0,1594875520,864.3742065,-466.0409241,-84.73526764,45.54941559,-0.0524950549,0.0540322028,-0.0401756763,0,0,2.687099934,0.856185794,1594875533.66578
2020/07/16/13:58:53.766109,3093,1594875533,765811443,,,0,1594875520,863.1989746,-467.4304504,-84.77198791,45.50352097,-0.0229747407,0.00126599369,-0.0751298442,0,0,1.774499893,0.856550276,1594875533.76581
2020/07/16/13:58:53.866095,3094,1594875533,865789413,,,0,1594875520,862.4694824,-468.302887,-84.79403687,45.49656677,0.0270693488,0.0109492708,-0.0625829846,0,0,2.889899731,0.85677892,1594875533.86579
2020/07/16/13:58:53.966077,3095,1594875533,965794086,,,0,1594875520,861.6520996,-469.288208,-84.82059479,44.84132385,0.545089722,0.0170101728,-0.0258087516,1,0,7.250100136,0.857036769,1594875533.96579
2020/07/16/13:58:54.066079,3096,1594875534,65788507,,,0,1594875520,860.7599487,-470.3731384,-84.84739685,46.1414299,0.343645394,0.0125878844,-0.079307422,1,0,12.06659889,0.85732168,1594875534.06579
2020/07/16/13:58:54.166081,3097,1594875534,165794134,,,0,1594875520,859.7459106,-471.6194763,-84.87275696,47.85530853,0.450945675,0.0487584919,-0.0913724303,1,0,19.51950073,0.857644796,1594875534.16579
2020/07/16/13:58:54.266075,3098,1594875534,265774011,,,0,1594875520,859.367981,-472.0897522,-84.88104248,48.54697418,0.422728717,0.0195846427,-0.153056234,1,0,22.20660019,0.85776639,1594875534.26577
2020/07/16/13:58:54.366149,3099,1594875534,365829467,,,0,1594875520,858.1105957,-473.6879883,-84.91056061,50.95976639,0.513046801,0.0361716449,-0.189785987,1,0,25.85700035,0.858181775,1594875534.36583
2020/07/16/13:58:54.466112,3100,1594875534,465791463,,,0,1594875520,857.7196045,-474.1977234,-84.92005157,51.68753815,0.482334882,-0.0343783498,-0.191221118,1,0,25.75559998,0.858311117,1594875534.46579
2020/07/16/13:58:54.566116,3101,1594875534,565793991,,,0,1594875520,856.3444824,-476.0432129,-84.95547485,54.3737793,0.500292897,0.00327358255,-0.17722705,1,0,27.27659988,0.858783662,1594875534.56579
2020/07/16/13:58:54.666120,3102,1594875534,665801525,,,0,1594875520,855.8353271,-476.7485046,-84.96840668,55.35309982,0.5027619,0.0356032066,-0.216056749,1,0,26.76959991,0.858962893,1594875534.66580
2020/07/16/13:58:54.766122,3103,1594875534,765804290,,,0,1594875520,854.4273071,-478.7637329,-84.9997406,57.97215271,0.48362115,0.0149538219,-0.229397595,1,0,24.74160004,0.859479606,1594875534.76580
2020/07/16/13:58:54.866131,3104,1594875534,865798473,,,0,1594875520,853.4963989,-480.1491699,-85.01783752,59.69472885,0.479336202,0.00210099621,-0.236624762,1,0,24.48809814,0.859825015,1594875534.86580
2020/07/16/13:58:54.965940,3105,1594875534,965823650,,,0,1594875520,852.6693726,-481.416748,-85.03289795,61.22169495,0.477884769,-0.0226235259,-0.245268375,1,0,22.46009827,0.860145211,1594875534.96582
2020/07/16/13:58:55.066095,3106,1594875535,65795421,,,0,1594875520,852.0598145,-482.3730164,-85.04415131,62.32883835,0.452797651,-0.0370011553,-0.20967108,0.87074995,0,18.6576004,0.860386491,1594875535.06580
2020/07/16/13:58:55.166083,3107,1594875535,165791034,,,0,1594875520,850.8132324,-484.3803711,-85.06732941,63.17866516,-0.0835014284,-0.0204434469,-0.101307459,0,0,5.272799969,0.860883832,1594875535.16579
2020/07/16/13:58:55.266082,3108,1594875535,265789508,,,0,1594875520,850.1835938,-485.4118347,-85.07891846,62.95660782,-0.0810329542,0.0233083572,-0.0887045711,0,0,0,0.861139178,1594875535.26579
2020/07/16/13:58:55.366090,3109,1594875535,365801572,,,0,1594875520,848.9637451,-487.4218445,-85.10103607,62.47724915,-0.0453992859,-0.00947610661,0.0851018876,0,0,-7.909199715,0.861635149,1594875535.36580
2020/07/16/13:58:55.466073,3110,1594875535,465775251,,,0,1594875520,848.4509277,-488.2654419,-85.11058807,62.27601242,-0.0823149979,0.00487259217,0.0680084527,0,0,-11.55959892,0.861838162,1594875535.46578
2020/07/16/13:58:55.566116,3111,1594875535,565797805,,,0,1594875520,847.6119385,-489.6326294,-85.12542725,61.95000839,-0.0862208754,-0.0349775553,0.150756031,0,0,-17.13659859,0.862170994,1594875535.56580
2020/07/16/13:58:55.666106,3112,1594875535,665794849,,,0,1594875520,846.3809814,-491.5916443,-85.1456604,61.48671341,-0.0819374695,-0.0332203656,0.247909069,0,0,-24.43740082,0.862656891,1594875535.66579
2020/07/16/13:58:55.766073,3113,1594875535,765771150,,,0,1594875520,845.5452881,-492.8766479,-85.15901947,61.18359375,-0.0702799261,0.00238327822,0.327579886,0,0,-29.20319939,0.862973154,1594875535.76577
2020/07/16/13:58:55.866100,3114,1594875535,865787506,,,0,1594875520,844.5783691,-494.3088989,-85.1747818,60.82995987,-0.11975158,-0.0359853879,0.346714437,0,0,-31.94099998,0.863328695,1594875535.86579
2020/07/16/13:58:55.966084,3115,1594875535,965781450,,,0,1594875520,843.7053833,-495.5489197,-85.1905365,60.5206871,-0.108543381,-0.018629428,0.381042123,0,0,-32.34659958,0.863639832,1594875535.96578
2020/07/16/13:58:56.066103,3116,1594875536,65791130,,,0,1594875520,842.6919556,-496.9247742,-85.20796967,60.14015961,-0.158394769,-0.0178877488,0.404039741,0,0,-35.08440018,0.863989174,1594875536.06579
2020/07/16/13:58:56.166148,3117,1594875536,165809392,,,0,1594875520,841.7438965,-498.1495667,-85.22392273,59.80501556,-0.104305327,0.0361573398,0.487707675,0,0,-43.19639969,0.864303052,1594875536.16581
2020/07/16/13:58:56.266082,3118,1594875536,265782117,,,0,1594875520,840.5459595,-499.6066284,-85.24234009,59.37448883,-0.116570279,-0.0342999548,0.549376726,0,0,-50.59859848,0.864684641,1594875536.26578
2020/07/16/13:58:56.366080,3119,1594875536,365784406,,,0,1594875520,839.5371704,-500.7548523,-85.25757599,59.00156021,-0.12520045,-0.00695544388,0.599452376,0,0,-54.24900055,0.864991903,1594875536.36578
2020/07/16/13:58:56.466094,3120,1594875536,465795755,,,0,1594875520,837.9857788,-502.3843384,-85.27842712,58.43102646,-0.0796252191,-0.0171570033,0.624523818,0,0,-61.24559784,0.865446746,1594875536.46580
2020/07/16/13:58:56.566077,3121,1594875536,565764904,,,0,1594875520,837.3251953,-503.0287476,-85.28625488,58.18042755,-0.111293554,0.0319318958,0.690511703,0,0,-64.89599609,0.865632355,1594875536.56576
2020/07/16/13:58:56.666107,3122,1594875536,665790796,,,0,1594875520,835.8226929,-504.3873596,-85.30098724,57.63129044,-0.119634122,-0.054414764,0.696787775,0,0,-69.6618042,0.866040111,1594875536.66579
2020/07/16/13:58:56.766068,3123,1594875536,765770673,,,0,1594875520,834.8639526,-505.1809082,-85.31117249,57.28620148,-0.157449424,-0.0252366252,0.728833616,0,0,-69.15480041,0.86628896,1594875536.76577
2020/07/16/13:58:56.866112,3124,1594875536,865797996,,,0,1594875520,833.3873291,-506.2992554,-85.32665253,56.76224136,-0.105291456,-0.058803577,0.731403589,0,0,-67.93800354,0.866662025,1594875536.86580
2020/07/16/13:58:56.966090,3125,1594875536,965785026,,,0,1594875520,832.3397827,-507.0210876,-85.3390274,56.38827133,-0.160478577,-0.00154745579,0.715969861,0,0,-68.03939819,0.866916716,1594875536.96579
2020/07/16/13:58:57.066112,3126,1594875537,65803766,,,0,1594875520,830.9931641,-507.8676453,-85.35437775,55.9335289,-0.174978852,-0.0236354433,0.747658074,0,0,-66.41699982,0.867235005,1594875537.06580
2020/07/16/13:58:57.166102,3127,1594875537,165809154,,,0,1594875520,829.1696777,-508.8794556,-85.3756485,55.35414124,-0.151293397,0.00840137526,0.705867231,0,0,-56.27699661,0.867650926,1594875537.16581
2020/07/16/13:58:57.266098,3128,1594875537,265781402,,,0,1594875520,827.9326172,-509.4881592,-85.38938904,54.98721313,-0.0999915302,0.00229898095,0.607579172,0,0,-47.96220016,0.86793071,1594875537.26578
2020/07/16/13:58:57.366220,3129,1594875537,365813016,,,0,1594875520,827.3091431,-509.774292,-85.39582062,54.81407928,-0.104730114,-0.0282383598,0.616545618,0,0,-46.03559875,0.868067741,1594875537.36581
2020/07/16/13:58:57.466109,3130,1594875537,465804338,,,0,1594875520,825.2532349,-510.6281738,-85.41625977,54.27863312,-0.0586554855,0.0360614061,0.548494697,0,0,-47.55659866,0.868514299,1594875537.46580
2020/07/16/13:58:57.566080,3131,1594875537,565778255,,,0,1594875520,824.0255127,-511.0782776,-85.42702484,53.97370148,-0.066908747,-0.0448634177,0.501777232,0,0,-47.15099716,0.86877811,1594875537.56578
2020/07/16/13:58:57.666108,3132,1594875537,665786981,,,0,1594875520,822.4507446,-511.5966187,-85.44151306,53.59714127,-0.102076292,-0.0333288684,0.438156009,0,0,-46.13699722,0.869110405,1594875537.66579
2020/07/16/13:58:57.766092,3133,1594875537,765780448,,,0,1594875520,821.1693115,-511.9740295,-85.45372772,53.29941177,-0.151540324,-0.016758468,0.52475065,0,0,-46.13699722,0.86938113,1594875537.76578
2020/07/16/13:58:57.866105,3134,1594875537,865787982,,,0,1594875520,820.0562744,-512.2696533,-85.4638443,53.04078674,-0.0795445293,-0.0736207515,0.484729022,0,0,-46.33979797,0.869609177,1594875537.86579
2020/07/16/13:58:57.966242,3135,1594875537,965846776,,,0,1594875520,817.9893799,-512.744751,-85.48542786,53.13421249,0.0662875995,-0.0271418206,0.402590632,0.531799972,0,-46.03559875,0.870037317,1594875537.96585
2020/07/16/13:58:58.066109,3136,1594875538,65797090,,,0,1594875520,817.3369141,-512.875,-85.49132538,53.29372787,0.132980406,0.118261762,0.429905355,0.656949997,0,-45.93420029,0.870170295,1594875538.06580
2020/07/16/13:58:58.166111,3137,1594875538,165806293,,,0,1594875520,815.0324707,-513.2645874,-85.50583649,54.72347641,0.313562423,0.0974718034,0.415283918,1,0,-46.03559875,0.870644748,1594875538.16581
2020/07/16/13:58:58.266100,3138,1594875538,265796661,,,0,1594875520,814.0297852,-513.4020996,-85.50939178,55.5844841,0.371444076,0.00483357348,0.442091644,1,0,-45.62999725,0.870848536,1594875538.26580
2020/07/16/13:58:58.366109,3139,1594875538,365814208,,,0,1594875520,811.7766724,-513.6481934,-85.519104,57.66133499,0.444288969,-0.0244718529,0.40969637,1,0,-44.92019653,0.871307492,1594875538.36581
2020/07/16/13:58:58.466082,3140,1594875538,465788841,,,0,1594875520,810.9075317,-513.7209473,-85.52379608,58.48545456,0.36387521,-0.0647612363,0.3920165,1,0,-44.21039963,0.871485174,1594875538.46579
2020/07/16/13:58:58.565931,3141,1594875538,565822601,,,0,1594875520,808.7254028,-513.8516235,-85.53817749,60.66576767,0.46693188,0.0861731991,0.436244577,1,0,-42.18239975,0.871931732,1594875538.56582
2020/07/16/13:58:58.666086,3142,1594875538,665801286,,,0,1594875520,807.3967896,-513.8959351,-85.54404449,61.94810486,0.425650418,0.194296852,0.444455653,1,0,-41.77680206,0.872204185,1594875538.66580
2020/07/16/13:58:58.766082,3143,1594875538,765793085,,,0,1594875520,805.8297119,-513.9153442,-85.54725647,63.3649292,0.409472644,0.0416077487,0.463217616,1,0,-41.47259903,0.872525036,1594875538.76579
2020/07/16/13:58:58.866155,3144,1594875538,865847110,,,0,1594875520,803.2479248,-513.8735962,-85.55319977,65.60626221,0.404594541,-0.0523882806,0.499204904,1,0,-41.47259903,0.873056114,1594875538.86585
2020/07/16/13:58:58.966091,3145,1594875538,965795993,,,0,1594875520,802.0352783,-513.822876,-85.55908203,66.66421509,0.39730379,-0.00156417862,0.449639082,1,0,-40.96559906,0.87330699,1594875538.96580
2020/07/16/13:58:59.066085,3146,1594875539,65794706,,,0,1594875520,800.3536377,-513.7196045,-85.56852722,67.97557068,0.444739521,-0.0937192291,0.498018235,1,0,-38.53199768,0.873654723,1594875539.06579
2020/07/16/13:58:59.165965,3147,1594875539,165849924,,,0,1594875520,798.4680176,-513.5585938,-85.57987976,69.47724152,0.42372492,0.00230692327,0.495383471,1,0,-37.01099777,0.874045491,1594875539.16585
2020/07/16/13:58:59.266077,3148,1594875539,265779495,,,0,1594875520,795.8994751,-513.2645874,-85.59115601,71.38349915,0.417371094,-0.0348753817,0.461776137,1,0,-35.89559937,0.874584615,1594875539.26578
2020/07/16/13:58:59.366078,3149,1594875539,365795373,,,0,1594875520,793.9351807,-512.9839478,-85.59816742,72.78533173,0.374609351,-0.0367813036,0.513707459,1,0,-35.79419708,0.875000179,1594875539.36580
2020/07/16/13:58:59.466077,3150,1594875539,465789794,,,0,1594875520,791.9403076,-512.6518555,-85.60746765,74.16615295,0.355684221,-0.0447923392,0.487889469,1,0,-34.37459946,0.87542212,1594875539.46579
2020/07/16/13:58:59.566069,3151,1594875539,565783977,,,0,1594875520,791.0852661,-512.4951782,-85.6125412,74.73693848,0.361273408,-0.0489157178,0.45998925,1,0,-32.95499802,0.87560451,1594875539.56578
2020/07/16/13:58:59.666095,3152,1594875539,665809869,,,0,1594875520,788.1166992,-511.8861084,-85.63433838,76.66838074,0.349826455,-0.0437797979,0.477803349,1,0,-31.23119926,0.876240373,1594875539.66581
2020/07/16/13:58:59.766090,3153,1594875539,765803098,,,0,1594875520,786.0444946,-511.4018555,-85.65245819,77.96424103,0.346225739,-0.0375664905,0.478779137,1,0,-30.52139854,0.876683593,1594875539.76580
2020/07/16/13:58:59.866075,3154,1594875539,865788459,,,0,1594875520,783.7576294,-510.8114624,-85.67402649,79.37529755,0.404723883,-0.00212239567,0.471029937,1,0,-30.21719933,0.877179861,1594875539.86579
2020/07/16/13:58:59.966120,3155,1594875539,965795755,,,0,1594875520,782.0901489,-510.3444519,-85.6900177,80.37184906,0.348306775,-0.016754657,0.494166166,1,0,-29.40599823,0.877539873,1594875539.96580
2020/07/16/13:59:00.066110,3156,1594875540,65806150,,,0,1594875520,779.1090698,-509.4352722,-85.72048187,82.13297272,0.374876559,-0.00313103944,0.462123483,1,0,-25.14719963,0.878191054,1594875540.06581
2020/07/16/13:59:00.166083,3157,1594875540,165796756,,,0,1594875520,776.7501831,-508.6510315,-85.74433136,83.47756958,0.306909561,-0.00698047969,0.4615601,1,0,-22.61219978,0.878711939,1594875540.16580
2020/07/16/13:59:00.266062,3158,1594875540,265765666,,,0,1594875520,775.2980957,-508.1412659,-85.75836945,84.29277039,0.320244431,-0.00838602334,0.423770607,1,0,-22.71359825,0.879031777,1594875540.26577
2020/07/16/13:59:00.365939,3159,1594875540,365803956,,,0,1594875520,773.6387329,-507.5343933,-85.7745285,85.21387482,0.373966455,-0.0365521759,0.421701819,1,0,-22.20660019,0.879405797,1594875540.36580
2020/07/16/13:59:00.466095,3160,1594875540,465796470,,,0,1594875520,770.9639893,-506.5039978,-85.802948,86.65635681,0.345537037,-0.0209328812,0.402988911,1,0,-17.54220009,0.880005121,1594875540.46580
2020/07/16/13:59:00.566083,3161,1594875540,565781593,,,0,1594875520,767.8584595,-505.2344971,-85.83700562,88.22457123,0.255973279,0.0357151292,0.3137182,0.734149992,0,-10.13999939,0.880714834,1594875540.56578
2020/07/16/13:59:00.666105,3162,1594875540,665797948,,,0,1594875520,766.6373291,-504.7166748,-85.8490448,88.51852417,0.0893742442,0.0372669324,0.264324039,0.127450019,0,-7.097999573,0.880994797,1594875540.66580
2020/07/16/13:59:00.766102,3163,1594875540,765800952,,,0,1594875520,763.6638184,-503.4232178,-85.87542725,88.3764267,0.00258884579,-0.028038945,0.14958182,0,0,-1.115399957,0.881683052,1594875540.76580
2020/07/16/13:59:00.866093,3164,1594875540,865787029,,,0,1594875520,761.7127075,-502.5578003,-85.89402008,88.29493713,-0.00812357292,-0.0249554981,0.12937519,0.14745,0,-0.608399987,0.882132053,1594875540.86579
2020/07/16/13:59:00.965942,3165,1594875540,965812921,,,0,1594875520,759.4981079,-501.5656128,-85.91712189,88.21850586,0.0328070931,0.0197781678,0.0523017198,1,0,2.281499863,0.882643819,1594875540.96581
2020/07/16/13:59:01.066100,3166,1594875541,65797328,,,0,1594875520,757.5420532,-500.6853027,-85.93630981,89.52329254,0.61740756,0.0420209691,0.0202265084,1,0,2.889899731,0.883092463,1594875541.06580
2020/07/16/13:59:01.166091,3167,1594875541,165794134,,,0,1594875520,755.2819214,-499.6670837,-85.95449066,90.61799622,0.269660622,0.0310789943,-0.0100317225,1,0,0.861899972,0.883607566,1594875541.16579
2020/07/16/13:59:01.266101,3168,1594875541,265796899,,,0,1594875520,752.015625,-498.1973877,-85.97612,92.20555115,0.299678743,-0.0147361001,-0.00943987072,1,0,0.659099996,0.884357631,1594875541.26580
2020/07/16/13:59:01.366104,3169,1594875541,365788459,,,0,1594875520,750.4664917,-497.501709,-85.98684692,92.95983124,0.32775259,-0.0777188912,-0.0246763304,1,0,0.659099996,0.88471204,1594875541.36579
2020/07/16/13:59:01.466112,3170,1594875541,465791225,,,0,1594875520,747.4008789,-496.1276855,-86.0112381,94.44132233,0.340730309,-0.00413921941,-0.0138825029,1,0,1.064700007,0.885415435,1594875541.46579
