time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:10:20.345610,97,1593000620,345339298,,,0,1593000576,-91.68288422,-290.0023499,5.570404053,81.36043549,0.330985606,0.0546197928,-0.457383424,1,0,124.2656937,0.129245713,1593000620.34534
2020/06/24/21:10:20.445619,98,1593000620,445348262,,,0,1593000576,-90.98162842,-288.1570129,5.57191658,81.96266937,0.261022449,-0.175843954,-0.786268294,1,0,120.3110962,0.13003768,1593000620.44535
2020/06/24/21:10:20.545619,99,1593000620,545347690,,,0,1593000576,-90.22885132,-286.0206299,5.568548203,82.69683838,0.317733198,-0.358562768,-0.631901801,1,0,109.4612961,0.130950376,1593000620.54535
2020/06/24/21:10:20.645620,100,1593000620,645341634,,,0,1593000576,-89.39566803,-283.4443665,5.55351162,83.71986389,0.196635008,0.149646088,-1.092859387,1,0,78.12870026,0.132041797,1593000620.64534
2020/06/24/21:10:20.745628,101,1593000620,745353221,,,0,1593000576,-88.88835907,-281.6973877,5.548977375,84.14865112,0.0947688371,0.0483281091,-0.513853192,1,0,53.79270172,0.132776171,1593000620.74535
2020/06/24/21:10:20.845614,102,1593000620,845340728,,,0,1593000576,-88.2511673,-279.2431641,5.564386368,85.05117798,0.369520485,-0.282105833,-0.374693722,1,0,15.86910057,0.133800924,1593000620.84534
2020/06/24/21:10:20.945665,103,1593000620,945374727,,,0,1593000576,-87.57423401,-276.3126526,5.570570946,86.59653473,0.270625293,-0.068278797,-0.116406545,1,0,-33.25920105,0.135017902,1593000620.94537
2020/06/24/21:10:21.045730,104,1593000621,45401811,,,0,1593000576,-87.2658844,-274.8963318,5.565675259,87.26548004,0.354551911,-0.082002528,-0.237570137,1,0,-34.78020096,0.135604367,1593000621.04540
2020/06/24/21:10:21.145639,105,1593000621,145355701,,,0,1593000576,-86.63030243,-271.8812866,5.553828239,88.68756866,0.319295615,0.0267667808,-0.0149958245,1,0,-14.70299912,0.136855811,1593000621.14536
2020/06/24/21:10:21.245831,106,1593000621,245467424,,,0,1593000576,-86.08081818,-269.257782,5.552816868,89.89757538,0.306908667,0.0313546583,0.135884315,1,0,-4.25880003,0.137946203,1593000621.24547
2020/06/24/21:10:21.345624,107,1593000621,345348834,,,0,1593000576,-85.55814362,-266.8258667,5.555848598,90.85470581,0.192123905,-0.054788433,0.200349361,1,0,-3.650399923,0.138959363,1593000621.34535
2020/06/24/21:10:21.445621,108,1593000621,445346117,,,0,1593000576,-85.08061218,-264.675415,5.554962158,91.3553772,0.123254567,0.0075355568,0.159685895,1,0,1.064700007,0.139857173,1593000621.44535
2020/06/24/21:10:21.545614,109,1593000621,545342683,,,0,1593000576,-84.4707489,-261.9983521,5.554164886,91.63262939,0.0429868698,0.0205629971,0.0915275663,1,0,1.064700007,0.140976623,1593000621.54534
2020/06/24/21:10:21.645606,110,1593000621,645333528,,,0,1593000576,-83.7288208,-258.79599,5.554453373,91.7714386,-0.0208011176,-0.0400321484,0.0429974943,1,0,-2.534999847,0.142315477,1593000621.64533
2020/06/24/21:10:21.745620,111,1593000621,745348691,,,0,1593000576,-83.27629089,-256.8596191,5.552451611,91.79042816,0.0127386861,-0.0163617041,0.0250848383,1,0,-2.129400015,0.143124729,1593000621.74535
2020/06/24/21:10:21.845641,112,1593000621,845352172,,,0,1593000576,-82.99688721,-255.6682434,5.550760269,91.77239227,-0.0337793343,-0.0108407969,0.0492348559,1,0,-2.940599918,0.143622741,1593000621.84535
2020/06/24/21:10:21.945660,113,1593000621,945367813,,,0,1593000576,-82.24120331,-252.4683228,5.54591608,91.73706818,-0.00776146352,0.0259011332,0.0545909777,1,0,-3.244799852,0.144960418,1593000621.94537
2020/06/24/21:10:22.045686,114,1593000622,45384883,,,0,1593000576,-81.58424377,-249.717926,5.545570374,91.69364166,-0.06878151,0.0713117272,0.0725858659,0.661549985,0,-3.143399954,0.146109983,1593000622.04538
2020/06/24/21:10:22.145634,115,1593000622,145347833,,,0,1593000576,-80.811203,-246.5277863,5.552818775,91.52987671,-0.0246712305,-0.0473500006,0.0682244375,0.264899999,0,-3.244799852,0.147444397,1593000622.14535
2020/06/24/21:10:22.245631,116,1593000622,245350837,,,0,1593000576,-80.32080078,-244.5288544,5.556851864,91.43505859,-0.0362161696,-0.0845729709,0.0608947836,0.680150032,0,-3.346199989,0.14828065,1593000622.24535
2020/06/24/21:10:22.345609,117,1593000622,345335483,,,0,1593000576,-80.02848053,-243.3457489,5.557217121,91.37899017,-0.0105922949,-0.067388013,0.0716279373,0.994400024,0,-3.650399923,0.148776174,1593000622.34534
2020/06/24/21:10:22.445607,118,1593000622,445335388,,,0,1593000576,-79.22890472,-240.1436157,5.552895069,93.04262543,0.256116867,0.0556329973,0.121931419,1,0,-6.793799877,0.150117084,1593000622.44534
2020/06/24/21:10:22.545619,119,1593000622,545349359,,,0,1593000576,-78.45819092,-237.1184998,5.553480148,94.20723724,0.298985988,0.0946009308,0.103984274,1,0,-4.055999756,0.151387021,1593000622.54535
2020/06/24/21:10:22.645618,120,1593000622,645345449,,,0,1593000576,-77.92446899,-235.0563202,5.558726311,95.05551147,0.313067853,0.0330799371,0.0926891863,1,0,-3.244799852,0.152253062,1593000622.64535
2020/06/24/21:10:22.745623,121,1593000622,745348691,,,0,1593000576,-77.13507843,-232.0473175,5.566699505,96.30239105,0.294786572,-0.0275097061,0.0801958442,1,0,-2.636399984,0.153520659,1593000622.74535
