,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
31820,2020/07/21/19:43:52.062115,31821,1595328232,62004566,,,0,1595328256,3347.618408,-1455.193237,103.36691280000001,124.96150209999999,0.297384888,-0.206971496,-0.49809706200000003,1.0,0.0,18.251998899999997,0.6684311629999999,1595328232.062
31821,2020/07/21/19:43:52.162092,31822,1595328232,161968231,,,0,1595328256,3346.255371,-1452.03186,103.1458588,125.80985259999999,0.254418284,-0.20753867899999998,-0.410804391,1.0,0.0,15.71700001,0.668598592,1595328232.16197
31822,2020/07/21/19:43:52.262316,31823,1595328232,261977195,,,0,1595328256,3344.798584,-1448.7717289999998,102.8958893,126.7591095,0.40840935700000003,-0.276554376,-0.347551733,1.0,0.0,9.024600029,0.668771386,1595328232.26198
31823,2020/07/21/19:43:52.362250,31824,1595328232,361965894,,,0,1595328256,3343.337402,-1445.601929,102.6262283,127.71881100000002,0.32746550399999996,-0.23125231300000001,-0.32989651,1.0,0.0,6.540299892,0.668942392,1595328232.36197
31824,2020/07/21/19:43:52.462070,31825,1595328232,461957931,,,0,1595328256,3342.01709,-1442.8126220000001,102.3711853,128.4055176,0.24812661100000002,-0.27551958,-0.416896731,1.0,0.0,3.599699974,0.669092417,1595328232.46196
31825,2020/07/21/19:43:52.562248,31826,1595328232,561954021,,,0,1595328256,3340.667725,-1440.023071,102.0979767,128.94563290000002,0.165683195,-0.10778502400000001,-0.33106249600000004,1.0,0.0,1.7744998930000002,0.66924268,1595328232.56195
31826,2020/07/21/19:43:52.662275,31827,1595328232,661985397,,,0,1595328256,3338.572021,-1435.7948,101.66342159999999,129.4489594,0.16552650900000002,-0.06686857339999999,-0.36881601799999997,1.0,0.0,3.447599888,0.66947329,1595328232.66199
31827,2020/07/21/19:43:52.762338,31828,1595328232,762011289,,,0,1595328256,3337.2109379999997,-1433.110474,101.3860016,129.6110992,0.0728195459,-0.0903123468,-0.217266455,1.0,0.0,1.7744998930000002,0.669622421,1595328232.7620099
31828,2020/07/21/19:43:52.862137,31829,1595328232,861994743,,,0,1595328256,3335.637451,-1430.0469970000001,101.0651398,129.72944640000003,-0.0761123002,-0.14296218800000002,-0.092470631,1.0,0.0,-3.447599888,0.669790745,1595328232.86199
31829,2020/07/21/19:43:52.962277,31830,1595328232,961974859,,,0,1595328256,3333.705566,-1426.319092,100.66819759999998,129.8663635,0.0206405111,-0.11143259,0.035022858500000004,1.0,0.0,-5.374199867000001,0.669995785,1595328232.9619699
31830,2020/07/21/19:43:53.062242,31831,1595328233,61955928,,,0,1595328256,3332.114746,-1423.260498,100.3325653,129.87805179999998,-0.0690597072,-0.28749740100000004,0.13972832300000002,1.0,0.0,-7.300799847,0.670166612,1595328233.06196
31831,2020/07/21/19:43:53.162243,31832,1595328233,161967515,,,0,1595328256,3330.52832,-1420.200439,99.9751358,129.9929352,0.00439990684,-0.44271633,0.23487904699999998,1.0,0.0,-12.57359982,0.670333862,1595328233.16197
31832,2020/07/21/19:43:53.262072,31833,1595328233,261967420,,,0,1595328256,3328.759033,-1416.751099,99.54261017,130.02264399999999,-0.0180496499,-0.0807475746,0.292533457,1.0,0.0,-10.24139977,0.670522749,1595328233.2619698
31833,2020/07/21/19:43:53.362049,31834,1595328233,361946821,,,0,1595328256,3327.208984,-1413.675659,99.15100861,129.9572906,-0.102403656,-0.0310039409,0.28241151600000003,1.0,0.0,-8.416199684,0.670691252,1595328233.36195
31834,2020/07/21/19:43:53.462252,31835,1595328233,461961746,,,0,1595328256,3325.8276370000003,-1410.877686,98.79273224,129.9806519,-0.0067409873,-0.015987023700000002,0.5359180570000001,1.0,0.0,-11.4581995,0.670844793,1595328233.46196
31835,2020/07/21/19:43:53.562284,31836,1595328233,561973571,,,0,1595328256,3323.831787,-1406.704956,98.25939178,129.8970337,0.0430212766,0.09527004509999999,0.41279155,1.0,0.0,-12.87779999,0.671072245,1595328233.56197
31836,2020/07/21/19:43:53.662257,31837,1595328233,661966085,,,0,1595328256,3322.394531,-1403.5783689999998,97.86723328,129.8694,-0.0328675061,-0.0325200073,0.640820801,0.964550018,0.0,-12.77639961,0.6712416409999999,1595328233.66197
31837,2020/07/21/19:43:53.762042,31838,1595328233,761852979,,,0,1595328256,3321.130127,-1400.7282710000002,97.51036835,129.8519745,-0.180375874,0.025220982700000002,0.464417487,0.6124500039999999,0.0,-11.55959892,0.671393812,1595328233.76185
31838,2020/07/21/19:43:53.862094,31839,1595328233,861973762,,,0,1595328256,3319.612549,-1397.168701,97.06838989,129.7986298,0.0128595531,0.0151863769,0.5140839220000001,0.115700006,0.0,-6.388199806,0.6715834740000001,1595328233.86197
31839,2020/07/21/19:43:53.962307,31840,1595328233,961992025,,,0,1595328256,3318.309326,-1393.987061,96.67423248,129.7087402,-0.040408641099999996,-0.08463972060000001,0.551982522,0.0,0.0,-3.042000055,0.671752274,1595328233.96199
31840,2020/07/21/19:43:54.062067,31841,1595328234,61960697,,,0,1595328256,3317.201172,-1391.194458,96.32254791,129.579895,0.063664183,-0.0791165605,0.259171218,0.0,0.0,-2.027999878,0.671901524,1595328234.06196
31841,2020/07/21/19:43:54.162255,31842,1595328234,161957740,,,0,1595328256,3316.080811,-1388.295898,95.95084381,129.4479065,-0.0746350437,0.0113348141,0.31602546600000003,0.0,0.0,-0.912599981,0.6720549459999999,1595328234.16196
31842,2020/07/21/19:43:54.262259,31843,1595328234,261975288,,,0,1595328256,3314.874268,-1385.090454,95.53974152,129.2840881,-0.19993910199999998,-0.046665526900000004,0.315751374,0.0,0.036242388199999996,0.506999969,0.672222674,1595328234.26198
31843,2020/07/21/19:43:54.362256,31844,1595328234,361961126,,,0,1595328256,3313.186768,-1380.492554,94.94970703,127.8236618,-0.525668144,-0.106267586,0.257690668,0.0,0.5200052860000001,0.152099997,0.672462225,1595328234.36196
31844,2020/07/21/19:43:54.462296,31845,1595328234,461972475,,,0,1595328256,3312.152832,-1377.633789,94.57740021,125.76425929999999,-0.762225568,-0.18639242600000003,0.172793791,0.0,0.942900658,0.0,0.672611594,1595328234.4619699
31845,2020/07/21/19:43:54.562282,31846,1595328234,561981201,,,0,1595328256,3311.042969,-1374.545898,94.16607666,122.5410767,-0.82785964,-0.14456369,0.025526702400000004,0.0,1.0,0.709799945,0.672774255,1595328234.56198
31846,2020/07/21/19:43:54.662276,31847,1595328234,661967039,,,0,1595328256,3309.7392579999996,-1370.8999019999999,93.67423248,117.9863892,-0.89364326,0.0221858323,0.016689539,0.0,1.0,-1.723799944,0.672963738,1595328234.66197
31847,2020/07/21/19:43:54.762281,31848,1595328234,761977910,,,0,1595328256,3308.806641,-1368.278076,93.32685089,114.50919340000002,-0.9824985270000001,0.030748486499999998,0.000752687454,0.0,1.0,-1.4195998909999998,0.673101127,1595328234.76198
31848,2020/07/21/19:43:54.862293,31849,1595328234,861988544,,,0,1595328256,3307.936035,-1365.81665,93.00568390000001,111.30681609999999,-0.9629684690000001,-0.0344268382,0.114866972,0.0,1.0,-0.912599981,0.673230648,1595328234.86199
31849,2020/07/21/19:43:54.962317,31850,1595328234,962011575,,,0,1595328256,3306.533447,-1361.83728,92.48258209,106.0635223,-0.81501472,0.0052536428000000005,-0.0284288824,0.0,0.577043831,-1.825199962,0.673437715,1595328234.96201
31850,2020/07/21/19:43:55.062296,31851,1595328235,61985254,,,0,1595328256,3305.699707,-1359.461426,92.17069244,104.3475952,-0.328024805,0.120762214,0.0499761552,0.0,0.34115937399999996,-2.2307999130000002,0.673561275,1595328235.06199
31851,2020/07/21/19:43:55.162282,31852,1595328235,161965131,,,0,1595328256,3304.795654,-1356.866943,91.83884429999999,103.48941040000001,0.0195521489,0.16783905,0.172472194,0.0,0.134032398,-7.503600121,0.67369765,1595328235.16197
31852,2020/07/21/19:43:55.262282,31853,1595328235,261966943,,,0,1595328256,3303.989502,-1354.524536,91.55016327,103.0449219,-0.0196986496,0.121727653,0.21622359800000002,0.0,0.131703362,-15.41279888,0.6738199,1595328235.2619698
31853,2020/07/21/19:43:55.362115,31854,1595328235,361978769,,,0,1595328256,3303.201904,-1352.18457,91.27095032,102.6375809,-0.105822772,-0.019640496,0.391861439,0.0,0.116780698,-22.61219978,0.6739406590000001,1595328235.36198
31854,2020/07/21/19:43:55.462261,31855,1595328235,461965084,,,0,1595328256,3302.082764,-1348.7147220000002,90.8550415,102.21031190000001,-0.252984762,-0.18494460000000001,0.538810074,0.0,0.0650633723,-33.25920105,0.674124897,1595328235.4619699
31855,2020/07/21/19:43:55.562254,31856,1595328235,561966657,,,0,1595328256,3301.373047,-1346.369995,90.56345367,101.9637833,-0.0966473445,-0.0732044652,0.7567645909999999,0.0,0.0451821387,-39.08969879,0.6742493509999999,1595328235.56197
31856,2020/07/21/19:43:55.662271,31857,1595328235,661970615,,,0,1595328256,3300.543701,-1343.366455,90.19025421,101.60443120000001,-0.092817314,0.210873902,0.763953447,0.0,0.00603165338,-39.85019684,0.674404204,1595328235.66197
31857,2020/07/21/19:43:55.762326,31858,1595328235,761997222,,,0,1595328256,3299.90918,-1340.753174,89.87939453,101.45094300000001,-0.037310510899999996,0.0637302026,0.8706396820000001,0.0,0.0,-41.92889786,0.6745386720000001,1595328235.762
31858,2020/07/21/19:43:55.862281,31859,1595328235,861974239,,,0,1595328256,3299.4213870000003,-1338.455078,89.61190796,101.2011719,-0.102190793,0.0889415443,0.896606982,0.0,0.0,-44.41320038,0.674658,1595328235.86197
31859,2020/07/21/19:43:55.962364,31860,1595328235,962031364,,,0,1595328256,3298.951172,-1335.8186039999998,89.31204987,100.9008408,-0.16306892,0.00428077951,0.9440273640000001,0.0,0.0,-46.28909683,0.6747923490000001,1595328235.9620302
31860,2020/07/21/19:43:56.062257,31861,1595328236,61960697,,,0,1595328256,3298.572998,-1333.175171,89.01255798,100.6405869,-0.264594555,-0.132177353,0.829108953,0.0,0.0,-50.44649887,0.67492485,1595328236.06196
31861,2020/07/21/19:43:56.162252,31862,1595328236,161969184,,,0,1595328256,3298.186279,-1329.2907710000002,88.55992889,100.11679840000001,-0.0348235667,0.035865657,1.056601524,0.0,0.0,-49.9394989,0.6751205920000001,1595328236.16197
31862,2020/07/21/19:43:56.262281,31863,1595328236,261974096,,,0,1595328256,3298.05957,-1326.9790039999998,88.29029846,99.71444702,-0.149734944,0.10282562699999999,1.324951053,0.0,0.0,-49.9394989,0.675235331,1595328236.2619698
31863,2020/07/21/19:43:56.362251,31864,1595328236,361947298,,,0,1595328256,3298.019287,-1324.015625,87.95198059,99.22563934,-0.128989726,0.0957076252,1.274460435,0.0,0.0,-50.54789734,0.6753816009999999,1595328236.36195
31864,2020/07/21/19:43:56.462301,31865,1595328236,461969375,,,0,1595328256,3298.087158,-1321.639526,87.68567657,98.79537964,-0.046071328200000004,0.0830481574,1.306403995,0.0,0.0,-50.44649887,0.6754989029999999,1595328236.4619699
31865,2020/07/21/19:43:56.562304,31866,1595328236,561977624,,,0,1595328256,3298.294434,-1318.709595,87.35939789,98.30405426,-0.0026503801300000003,0.06689698990000001,1.231971502,0.0,0.0,-49.63529968,0.675642431,1595328236.56198
31866,2020/07/21/19:43:56.662278,31867,1595328236,661966085,,,0,1595328256,3298.571289,-1316.2890630000002,87.09146881,97.86233521,-0.183324367,0.137249172,1.3890827890000002,0.14550000400000002,0.0,-45.37649918,0.67576164,1595328236.66197
31867,2020/07/21/19:43:56.762288,31868,1595328236,761979579,,,0,1595328256,3298.990479,-1313.6499019999999,86.80626678,97.64916229,0.11497156300000001,0.13126775599999999,1.3400024179999999,0.259299994,0.0,-42.23309708,0.675892353,1595328236.76198
31868,2020/07/21/19:43:56.862306,31869,1595328236,861994266,,,0,1595328256,3299.602783,-1310.721436,86.49669647,97.51100922,0.06898435950000001,0.23542285,1.428309441,0.40090000600000003,0.0,-45.52859879,0.67603761,1595328236.86199
31869,2020/07/21/19:43:56.962265,31870,1595328236,961959123,,,0,1595328256,3300.21167,-1308.373657,86.25534821,97.51548004,0.09782257679999999,0.29081744,1.416164041,0.43064999600000003,0.0,-49.33110046,0.676155686,1595328236.96196
31870,2020/07/21/19:43:57.062263,31871,1595328237,61967849,,,0,1595328256,3300.947021,-1305.975952,86.01912689,97.55471802,0.135462865,0.16699338,1.146718621,0.41969999700000005,0.0,-51.15629578,0.6762766240000001,1595328237.06197
31871,2020/07/21/19:43:57.162285,31872,1595328237,161969423,,,0,1595328256,3301.753418,-1303.682495,85.79839325,97.76946259,0.154113203,-0.0527611896,1.136892915,0.590449989,0.0,-52.6772995,0.6763939859999999,1595328237.16197
31872,2020/07/21/19:43:57.262263,31873,1595328237,261953115,,,0,1595328256,3302.67627,-1301.335571,85.56742859,98.35440063,0.328201711,0.0138908373,1.086784005,0.9887499809999999,0.0,-52.271698,0.676516235,1595328237.26195
31873,2020/07/21/19:43:57.362286,31874,1595328237,361966609,,,0,1595328256,3304.253418,-1297.807373,85.21607208,99.69834137,0.31014958,-0.00555304531,1.097546816,1.0,0.0,-50.54789734,0.6767032740000001,1595328237.36197
31874,2020/07/21/19:43:57.462095,31875,1595328237,461956024,,,0,1595328256,3305.442139,-1295.424438,84.97569275,100.6794739,0.34983202799999996,-0.127180919,0.807860076,1.0,0.0,-48.46919632,0.676832557,1595328237.46196
31875,2020/07/21/19:43:57.562266,31876,1595328237,561963558,,,0,1595328256,3306.674316,-1293.127686,84.73194885,101.9105225,0.542047143,0.00162334892,0.948613763,1.0,0.0,-40.35720062,0.67695713,1595328237.56196
31876,2020/07/21/19:43:57.662268,31877,1595328237,661974430,,,0,1595328256,3307.856689,-1291.0622560000002,84.50731659,102.89962009999999,0.322481275,0.0442022979,0.7902123329999999,1.0,0.0,-28.29059982,0.677072048,1595328237.66197
31877,2020/07/21/19:43:57.762307,31878,1595328237,761969566,,,0,1595328256,3309.603516,-1288.198486,84.19124603,104.3469162,0.44269403799999996,0.0265068319,0.629609585,1.0,0.0,-28.18919945,0.6772332790000001,1595328237.7619698
31878,2020/07/21/19:43:57.862204,31879,1595328237,862057209,,,0,1595328256,3311.1176760000003,-1285.8596189999998,83.92676544,105.4559402,0.24920146199999998,-0.0368333943,0.62803632,1.0,0.0,-33.6140976,0.6773678059999999,1595328237.86206
31879,2020/07/21/19:43:57.962505,31880,1595328237,962098360,,,0,1595328256,3312.907959,-1283.243042,83.6234436,106.7051544,0.41564700000000004,0.044617366,0.76301682,1.0,0.0,-29.81159782,0.6775200370000001,1595328237.9621
31880,2020/07/21/19:43:58.062292,31881,1595328238,62000751,,,0,1595328256,3314.574951,-1280.932373,83.35264587,107.8755493,0.44528839,-0.0274548456,0.676290154,1.0,0.0,-28.89900017,0.6776582,1595328238.062
31881,2020/07/21/19:43:58.162061,31882,1595328238,161962747,,,0,1595328256,3316.310547,-1278.635742,83.07634735,108.89546200000001,0.341244042,-0.0965516865,0.639397264,1.0,0.0,-31.83959961,0.677798331,1595328238.16196
31882,2020/07/21/19:43:58.262236,31883,1595328238,261906385,,,0,1595328256,3318.340332,-1276.0717769999999,82.74920654,110.08079529999999,0.34533420200000003,-0.261092186,0.626808047,1.0,0.0,-38.73479843,0.677956522,1595328238.26191
31883,2020/07/21/19:43:58.362285,31884,1595328238,361977577,,,0,1595328256,3320.394531,-1273.601074,82.40444946,111.3461685,0.29512309999999997,0.012029366599999999,0.721451342,1.0,0.0,-41.87820053,0.6781131029999999,1595328238.36198
31884,2020/07/21/19:43:58.462273,31885,1595328238,461963176,,,0,1595328256,3322.100342,-1271.6467289999998,82.11974335,112.24935149999999,0.256141424,0.037937969,0.780301571,1.0,0.0,-40.55999756,0.6782400609999999,1595328238.46196
31885,2020/07/21/19:43:58.562314,31886,1595328238,561973333,,,0,1595328256,3324.377686,-1269.169312,81.74906921,113.38372040000002,0.280866593,-0.0355467871,0.879196703,1.0,0.0,-40.76279831,0.678403616,1595328238.56197
31886,2020/07/21/19:43:58.662269,31887,1595328238,661959409,,,0,1595328256,3326.748291,-1266.735352,81.37153625,114.4294815,0.443288833,-0.076351814,0.8256944420000001,0.894950032,0.0,-44.97089767,0.678566813,1595328238.66196
31887,2020/07/21/19:43:58.762274,31888,1595328238,761970996,,,0,1595328256,3328.584717,-1264.9414060000001,81.07976532,115.1393127,0.30273088800000003,-0.08399251099999999,0.8565767409999999,0.894950032,0.0,-46.69469833,0.6786908509999999,1595328238.7619698
31888,2020/07/21/19:43:58.862111,31889,1595328238,861990213,,,0,1595328256,3331.110107,-1262.596436,80.67847443,116.02342220000001,0.37788999100000004,-0.181181625,0.911354482,0.7390500309999999,0.0,-48.72269821,0.67885685,1595328238.86199
31889,2020/07/21/19:43:58.962099,31890,1595328238,961952686,,,0,1595328256,3333.641357,-1260.3707279999999,80.2674942,116.70416259999999,0.16165185,-0.125228852,0.86002624,0.588249981,0.0,-47.2016983,0.6790197490000001,1595328238.96195
31890,2020/07/21/19:43:59.062254,31891,1595328239,61959028,,,0,1595328256,3335.944092,-1258.45166,79.88732147,117.19787600000001,0.200869262,-0.013245873200000001,0.920649886,0.585349977,0.0,-45.78210068,0.679164469,1595328239.06196
31891,2020/07/21/19:43:59.162270,31892,1595328239,161970376,,,0,1595328256,3338.075195,-1256.7661130000001,79.5357666,117.63453670000001,0.132436395,-0.0330395177,0.9301457409999999,0.622250021,0.0,-46.0862999,0.679295063,1595328239.16197
31892,2020/07/21/19:43:59.262253,31893,1595328239,261965513,,,0,1595328256,3341.361816,-1254.325317,78.99449921,118.3485413,0.333553523,0.0662523359,1.0939147470000001,0.66839999,0.0,-46.89749908,0.6794945,1595328239.2619698
31893,2020/07/21/19:43:59.362061,31894,1595328239,361944675,,,0,1595328256,3343.858643,-1252.597168,78.58927155,118.8337097,0.253164589,0.0324475989,1.125918269,0.667450011,0.0,-46.79610062,0.679641306,1595328239.3619401
31894,2020/07/21/19:43:59.462266,31895,1595328239,461950540,,,0,1595328256,3346.331055,-1250.987061,78.19396973,119.2953033,0.132987142,0.006198380139999999,1.003239274,0.665499985,0.0,-47.40449905,0.679783583,1595328239.46195
31895,2020/07/21/19:43:59.562096,31896,1595328239,561984300,,,0,1595328256,3348.604248,-1249.594482,77.83711243,119.6751938,-0.07382312419999999,0.0379797034,1.053006411,0.665499985,0.0,-45.88349915,0.6799123290000001,1595328239.56198
31896,2020/07/21/19:43:59.662253,31897,1595328239,661972045,,,0,1595328256,3352.574463,-1247.348633,77.2273941,120.37075039999999,0.181688935,-0.054346736500000006,1.004728675,0.6942999959999999,0.0,-43.85549927,0.68013525,1595328239.66197
31897,2020/07/21/19:43:59.762259,31898,1595328239,761967182,,,0,1595328256,3355.2260739999997,-1245.96875,76.82407379,120.8989105,0.200753331,-0.0601414815,0.9986180659999999,0.9550499920000001,0.0,-39.2417984,0.680280685,1595328239.7619698
31898,2020/07/21/19:43:59.862120,31899,1595328239,861983060,,,0,1595328256,3358.29541,-1244.486084,76.36221313,121.83263400000001,0.103183687,0.127586126,1.079749107,1.0,0.0,-28.49339867,0.6804465059999999,1595328239.86198
31899,2020/07/21/19:43:59.962428,31900,1595328239,962052106,,,0,1595328256,3361.065186,-1243.254395,75.96239471,122.7051163,0.477505833,0.278273255,1.107298732,1.0,0.0,-12.06659889,0.680594206,1595328239.96205
31900,2020/07/21/19:44:00.062325,31901,1595328240,61962842,,,0,1595328256,3363.889893,-1242.0900880000002,75.57733154,123.5828094,0.15219950699999998,0.153724924,0.719495296,1.0,0.0,-7.300799847,0.680742979,1595328240.06196
31901,2020/07/21/19:44:00.162112,31902,1595328240,161970853,,,0,1595328256,3367.053223,-1240.873657,75.16239929,124.6334763,0.144636646,0.0753114671,0.72509861,0.810150027,0.0,-11.15400028,0.680908442,1595328240.16197
